Body Type,Sex,Diet,How Often Shower,Heating Energy Source,Transport,Vehicle Type,Social Activity,Monthly Grocery Bill,Frequency of Traveling by Air,Vehicle Monthly Distance Km,Waste Bag Size,Waste Bag Weekly Count,How Long TV PC Daily Hour,How Many New Clothes Monthly,How Long Internet Daily Hour,Energy efficiency,CarbonEmission,TotalScreenTime,ConsumptionScore,AirTravelScore,TravelIntensity,WasteSizeScore,WasteScore,Glass,Plastic,Metal,Paper,Oven,Microwave,Grill,Airfryer,Stove
obese,male,omnivore,daily,natural gas,walk/bicycle,,never,0.8995983935742972,very frequently,0.0019001900190019003,small,7,19,0.12,2,Sometimes,3147,21,1.0195983935742972,1.0,1.0019001900190019,1,7,1,0,0,0,1,1,1,1,1
overweight,male,pescatarian,twice a day,natural gas,public,,often,0.39357429718875503,frequently,0.10041004100410042,medium,1,13,0.9,19,Yes,2461,32,1.293574297188755,0.6666666666666666,0.7670767076707671,2,2,1,0,0,0,0,0,1,1,1
normal,female,vegetarian,less frequently,wood,private,diesel,sometimes,0.5140562248995983,rarely,0.7363736373637364,medium,1,11,0.96,1,Yes,3029,12,1.4740562248995983,0.3333333333333333,1.0697069706970697,2,2,0,0,0,0,1,0,0,0,1
normal,male,vegetarian,twice a day,wood,walk/bicycle,,sometimes,0.8353413654618475,rarely,0.006800680068006801,medium,1,5,0.8,20,Sometimes,1739,25,1.6353413654618474,0.3333333333333333,0.34013401340134014,2,2,0,0,0,0,0,1,1,1,0
underweight,male,omnivore,less frequently,electricity,walk/bicycle,,never,0.8554216867469878,rarely,0.005500550055005501,extra large,6,17,0.34,3,Sometimes,1621,20,1.1954216867469878,0.3333333333333333,0.3388338833883388,4,24,1,0,0,1,0,1,0,0,1
underweight,male,vegan,less frequently,coal,public,,often,0.5742971887550201,rarely,0.1785178517851785,medium,1,5,0.68,21,Sometimes,1769,26,1.2542971887550203,0.3333333333333333,0.5118511851185118,2,2,1,0,0,0,0,1,0,0,0
underweight,male,vegetarian,less frequently,electricity,public,,sometimes,0.19277108433734938,never,0.037603760376037604,extra large,5,17,0.34,18,Sometimes,1151,35,0.5327710843373494,0.0,0.037603760376037604,4,20,1,1,1,0,0,0,0,0,0
obese,female,vegetarian,less frequently,electricity,public,,often,0.9718875502008032,very frequently,0.15161516151615162,extra large,6,18,0.54,10,No,3180,28,1.5118875502008033,1.0,1.1516151615161516,4,24,1,1,0,0,0,1,1,1,0
underweight,female,vegetarian,daily,wood,walk/bicycle,,often,0.22088353413654618,rarely,0.006500650065006501,large,6,3,0.06,0,No,1065,3,0.2808835341365462,0.3333333333333333,0.3398339833983398,3,18,0,0,1,1,1,1,1,1,0
overweight,male,omnivore,twice a day,coal,walk/bicycle,,often,0.7108433734939759,never,0.002000200020002,medium,2,22,0.72,9,No,2280,31,1.4308433734939758,0.0,0.002000200020002,2,4,0,0,0,0,1,1,1,1,1
obese,male,vegan,daily,electricity,walk/bicycle,,often,0.34538152610441764,frequently,0.0098009800980098,extra large,5,24,0.16,22,No,2410,46,0.5053815261044177,0.6666666666666666,0.6764676467646764,4,20,0,0,1,1,1,1,1,1,1
normal,male,vegetarian,more frequently,coal,private,hybrid,never,0.0,never,0.028802880288028805,large,2,8,0.42,14,Yes,1042,22,0.42,0.0,0.028802880288028805,3,6,0,1,1,1,0,1,1,1,0
overweight,female,vegetarian,twice a day,electricity,private,hybrid,never,0.2650602409638554,rarely,0.49984998499849986,large,4,3,0.86,5,Yes,2386,8,1.1250602409638555,0.3333333333333333,0.8331833183318331,3,12,0,0,0,0,1,0,1,1,0
normal,male,vegetarian,more frequently,electricity,private,diesel,never,0.16465863453815263,rarely,0.134013401340134,medium,2,24,0.52,7,Sometimes,1414,31,0.6846586345381527,0.3333333333333333,0.4673467346734673,2,4,0,0,0,1,1,1,1,1,0
normal,female,pescatarian,twice a day,coal,public,,sometimes,0.610441767068273,never,0.15071507150715072,small,3,24,0.24,10,Sometimes,1024,34,0.850441767068273,0.0,0.15071507150715072,1,3,1,0,1,1,1,0,1,1,1
overweight,female,omnivore,daily,electricity,walk/bicycle,,never,0.2570281124497992,frequently,0.0038003800380038005,extra large,2,8,0.66,5,No,1694,13,0.9170281124497992,0.6666666666666666,0.6704670467046704,4,8,0,0,0,1,1,1,0,0,0
overweight,male,vegan,less frequently,electricity,private,hybrid,never,0.7630522088353413,rarely,0.9798979897989799,large,6,1,0.54,11,No,3170,12,1.3030522088353413,0.3333333333333333,1.3132313231323132,3,18,1,0,1,1,1,1,1,1,0
underweight,female,omnivore,twice a day,electricity,walk/bicycle,,often,0.42168674698795183,rarely,0.004000400040004,large,6,20,0.92,13,Sometimes,1833,33,1.3416867469879519,0.3333333333333333,0.33733373337333733,3,18,0,0,0,0,0,1,1,1,0
obese,female,vegan,less frequently,natural gas,walk/bicycle,,never,0.8714859437751005,very frequently,0.0019001900190019003,extra large,4,21,0.66,10,Sometimes,2912,31,1.5314859437751005,1.0,1.0019001900190019,4,16,1,1,0,1,1,1,1,1,1
overweight,female,vegetarian,more frequently,coal,public,,often,0.24096385542168672,never,0.13861386138613863,extra large,7,19,0.9,13,No,2327,32,1.1409638554216868,0.0,0.13861386138613863,4,28,0,1,0,1,0,1,1,1,1
underweight,female,omnivore,daily,natural gas,walk/bicycle,,often,0.5662650602409638,very frequently,0.007100710071007101,small,7,8,0.08,16,Sometimes,2124,24,0.6462650602409638,1.0,1.0071007100710072,1,7,1,0,0,0,0,0,0,0,1
obese,male,vegan,more frequently,natural gas,public,,often,0.07630522088353411,never,0.17671767176717673,large,3,12,0.16,16,No,1483,28,0.23630522088353412,0.0,0.17671767176717673,3,9,1,1,1,0,1,0,0,0,1
obese,female,pescatarian,more frequently,wood,walk/bicycle,,never,0.9598393574297189,frequently,0.0024002400240024004,medium,3,6,0.4,15,Yes,1913,21,1.359839357429719,0.6666666666666666,0.669066906690669,2,6,1,1,0,1,1,0,1,1,1
underweight,female,vegetarian,less frequently,natural gas,private,diesel,often,0.028112449799196804,frequently,0.16581658165816582,large,3,18,0.88,15,Yes,2228,33,0.9081124497991968,0.6666666666666666,0.8324832483248324,3,9,1,0,0,1,1,1,1,1,0
obese,male,vegan,less frequently,natural gas,walk/bicycle,,sometimes,0.9437751004016063,never,0.00010001000100010001,medium,7,23,0.98,23,No,2283,46,1.9237751004016062,0.0,0.00010001000100010001,2,14,1,0,1,0,1,0,0,0,1
overweight,male,pescatarian,less frequently,wood,walk/bicycle,,never,0.8915662650602408,very frequently,0.005500550055005501,large,5,19,0.12,12,No,2945,31,1.0115662650602408,1.0,1.0055005500550056,3,15,0,1,0,1,1,0,0,0,1
underweight,female,vegetarian,twice a day,natural gas,private,lpg,never,0.14859437751004015,frequently,0.5964596459645964,extra large,4,2,0.74,9,Sometimes,3176,11,0.8885943775100401,0.6666666666666666,1.263126312631263,4,16,0,0,0,0,0,1,0,0,0
underweight,male,pescatarian,daily,natural gas,walk/bicycle,,never,0.16867469879518074,never,0.0028002800280028,extra large,1,13,0.78,21,Sometimes,1236,34,0.9486746987951807,0.0,0.0028002800280028,4,4,0,1,0,1,1,0,0,0,0
normal,female,vegetarian,daily,wood,private,hybrid,sometimes,0.8674698795180723,frequently,0.7304730473047305,large,3,3,0.8,3,Sometimes,2693,6,1.6674698795180722,0.6666666666666666,1.3971397139713972,3,9,0,1,0,1,0,1,1,1,0
normal,male,omnivore,less frequently,coal,walk/bicycle,,often,0.7389558232931727,frequently,0.0028002800280028,medium,1,2,0.32,10,Sometimes,1809,12,1.0589558232931726,0.6666666666666666,0.6694669466946694,2,2,1,0,1,1,1,0,0,0,0
normal,male,vegan,less frequently,natural gas,walk/bicycle,,sometimes,0.15662650602409636,very frequently,0.0024002400240024004,medium,3,20,0.0,21,No,2055,41,0.15662650602409636,1.0,1.0024002400240024,2,6,1,0,1,1,1,0,0,0,1
overweight,female,vegetarian,twice a day,electricity,public,,often,0.9196787148594378,frequently,0.06580658065806581,extra large,1,10,0.1,16,Sometimes,1320,26,1.0196787148594377,0.6666666666666666,0.7324732473247324,4,4,0,1,1,1,0,1,1,1,0
normal,male,vegetarian,daily,coal,walk/bicycle,,never,0.9156626506024096,rarely,0.0034003400340034003,medium,3,20,0.0,16,Yes,1344,36,0.9156626506024096,0.3333333333333333,0.3367336733673367,2,6,0,0,1,0,1,0,0,0,1
obese,male,pescatarian,twice a day,coal,walk/bicycle,,never,0.9558232931726908,rarely,0.008000800080008,medium,1,15,0.06,23,No,1532,38,1.0158232931726907,0.3333333333333333,0.3413341334133413,2,2,1,1,0,1,0,0,0,0,1
normal,female,vegetarian,more frequently,coal,public,,never,0.5421686746987951,frequently,0.09960996099609962,extra large,5,18,0.62,17,Sometimes,2306,35,1.1621686746987951,0.6666666666666666,0.7662766276627663,4,20,1,0,1,0,1,0,0,0,0
overweight,male,omnivore,daily,wood,public,,sometimes,0.9959839357429717,never,0.19931993199319933,large,4,23,0.76,17,Sometimes,2430,40,1.7559839357429716,0.0,0.19931993199319933,3,12,0,0,0,0,1,0,0,0,0
normal,female,vegan,less frequently,wood,walk/bicycle,,sometimes,0.29718875502008035,rarely,0.008000800080008,small,4,3,0.52,5,No,846,8,0.8171887550200804,0.3333333333333333,0.3413341334133413,1,4,1,1,1,1,0,0,1,1,0
normal,female,pescatarian,less frequently,electricity,private,petrol,sometimes,0.714859437751004,never,0.6574657465746575,extra large,5,19,0.46,1,No,3263,20,1.174859437751004,0.0,0.6574657465746575,4,20,1,1,1,1,0,1,1,1,1
normal,female,omnivore,daily,natural gas,walk/bicycle,,never,0.7429718875502008,very frequently,0.00020002000200020003,extra large,6,11,0.3,6,Yes,2424,17,1.0429718875502008,1.0,1.0002000200020003,4,24,1,1,1,1,0,0,0,0,1
overweight,male,pescatarian,twice a day,electricity,public,,never,0.1204819277108434,never,0.16971697169716973,small,5,20,0.7000000000000001,4,Yes,1171,24,0.8204819277108435,0.0,0.16971697169716973,1,5,1,1,0,0,0,1,0,0,0
underweight,female,pescatarian,less frequently,electricity,walk/bicycle,,never,0.610441767068273,rarely,0.002000200020002,large,2,14,0.9400000000000001,18,Yes,1289,32,1.550441767068273,0.3333333333333333,0.3353335333533353,3,6,0,0,0,1,1,1,1,1,0
normal,female,omnivore,more frequently,coal,private,lpg,sometimes,0.6746987951807228,rarely,0.8770877087708772,small,1,19,0.72,16,Sometimes,3716,35,1.3946987951807228,0.3333333333333333,1.2104210421042105,1,1,0,1,0,0,0,0,0,0,1
normal,male,omnivore,twice a day,coal,public,,often,0.38152610441767065,very frequently,0.011101110111011102,small,7,4,0.62,6,Yes,2967,10,1.0015261044176706,1.0,1.011101110111011,1,7,1,1,0,1,1,1,1,1,0
overweight,female,vegan,more frequently,coal,public,,sometimes,0.32530120481927716,very frequently,0.007400740074007401,small,7,13,0.38,12,Yes,2457,25,0.7053012048192772,1.0,1.0074007400740075,1,7,0,1,0,1,1,0,0,0,1
obese,male,pescatarian,less frequently,wood,walk/bicycle,,often,0.6184738955823293,never,0.004100410041004101,extra large,6,16,0.92,20,No,2845,36,1.5384738955823294,0.0,0.004100410041004101,4,24,0,1,1,0,1,0,0,0,0
overweight,male,omnivore,less frequently,wood,private,diesel,never,0.4538152610441767,very frequently,0.8194819481948195,small,6,21,0.42,14,Yes,4790,35,0.8738152610441767,1.0,1.8194819481948195,1,6,1,0,1,1,1,0,0,0,1
underweight,female,pescatarian,less frequently,coal,public,,often,0.9518072289156626,very frequently,0.020302030203020304,medium,5,17,0.2,11,Sometimes,2179,28,1.1518072289156627,1.0,1.0203020302030203,2,10,0,1,1,1,1,0,0,0,1
obese,male,omnivore,twice a day,natural gas,private,lpg,never,0.6546184738955823,rarely,0.5074507450745075,extra large,7,3,0.88,8,No,4622,11,1.5346184738955824,0.3333333333333333,0.8407840784078409,4,28,0,0,1,1,1,1,1,1,1
obese,male,omnivore,more frequently,coal,walk/bicycle,,often,0.7349397590361445,never,0.002000200020002,small,1,11,0.4,2,Yes,1964,13,1.1349397590361445,0.0,0.002000200020002,1,1,0,1,0,0,0,1,0,0,1
underweight,male,vegetarian,daily,natural gas,public,,often,0.3775100401606426,never,0.05510551055105511,medium,6,3,0.26,4,Yes,1351,7,0.6375100401606426,0.0,0.05510551055105511,2,12,0,0,0,0,0,0,1,1,1
overweight,male,pescatarian,less frequently,wood,walk/bicycle,,never,0.7831325301204819,rarely,0.008600860086008601,small,4,16,0.14,16,Sometimes,1125,32,0.9231325301204819,0.3333333333333333,0.3419341934193419,1,4,1,1,1,0,0,0,1,1,0
obese,male,omnivore,twice a day,coal,private,petrol,never,0.40160642570281124,frequently,0.8922892289228923,small,4,23,0.98,12,Yes,7033,35,1.3816064257028113,0.6666666666666666,1.558955895589559,1,4,1,1,1,0,1,1,1,1,1
underweight,female,vegetarian,twice a day,coal,public,,sometimes,0.41767068273092367,rarely,0.1412141214121412,medium,1,5,0.92,5,Yes,1591,10,1.3376706827309237,0.3333333333333333,0.47454745474547455,2,2,1,0,0,0,1,1,0,0,1
normal,female,vegan,daily,coal,public,,never,0.040160642570281124,frequently,0.06160616061606161,large,3,4,0.36,8,No,1711,12,0.4001606425702811,0.6666666666666666,0.7282728272827282,3,9,1,0,0,0,0,0,1,1,0
underweight,male,vegan,daily,electricity,public,,often,0.0923694779116466,frequently,0.09980998099809982,large,3,8,0.02,0,Sometimes,1095,8,0.1123694779116466,0.6666666666666666,0.7664766476647664,3,9,1,1,1,1,1,0,1,1,0
underweight,male,vegan,twice a day,electricity,private,hybrid,often,0.5301204819277109,very frequently,0.27912791279127913,medium,5,6,0.8200000000000001,8,No,3326,14,1.350120481927711,1.0,1.2791279127912791,2,10,0,1,0,0,1,0,0,0,1
overweight,female,vegan,less frequently,wood,walk/bicycle,,never,0.570281124497992,very frequently,0.004500450045004501,small,7,20,0.04,1,Sometimes,2127,21,0.610281124497992,1.0,1.0045004500450045,1,7,0,0,0,1,1,0,1,1,0
normal,female,vegetarian,less frequently,electricity,private,diesel,never,0.8393574297188754,frequently,0.6207620762076208,large,7,16,0.06,6,Yes,2929,22,0.8993574297188753,0.6666666666666666,1.2874287428742874,3,21,0,0,1,1,1,1,1,1,1
overweight,female,vegan,twice a day,wood,public,,often,0.642570281124498,very frequently,0.19601960196019602,medium,1,14,0.02,19,Sometimes,2161,33,0.662570281124498,1.0,1.196019601960196,2,2,1,0,1,0,1,0,1,1,1
normal,male,vegetarian,more frequently,natural gas,private,petrol,sometimes,0.18473895582329317,frequently,0.16141614161416143,extra large,1,3,0.36,8,Yes,1952,11,0.5447389558232931,0.6666666666666666,0.828082808280828,4,4,1,1,1,1,0,0,1,1,0
normal,female,vegan,less frequently,coal,private,electric,never,0.5502008032128514,rarely,0.5175517551755175,small,6,6,0.88,13,Yes,1650,19,1.4302008032128515,0.3333333333333333,0.8508850885088508,1,6,1,0,0,0,1,1,1,1,1
overweight,male,pescatarian,daily,electricity,public,,often,0.13654618473895583,rarely,0.09520952095209521,small,7,19,0.98,16,No,1672,35,1.1165461847389557,0.3333333333333333,0.42854285428542854,1,7,1,1,0,1,0,0,1,1,0
overweight,female,pescatarian,daily,coal,private,hybrid,never,0.3293172690763052,rarely,0.5738573857385739,medium,3,20,0.4,23,Sometimes,2240,43,0.7293172690763052,0.3333333333333333,0.9071907190719073,2,6,0,1,1,1,1,1,1,1,1
overweight,female,vegan,twice a day,coal,private,hybrid,sometimes,0.3654618473895582,rarely,0.8317831783178318,medium,6,12,0.9,9,Sometimes,3238,21,1.2654618473895582,0.3333333333333333,1.165116511651165,2,12,0,0,0,1,1,1,1,1,0
overweight,female,vegetarian,twice a day,wood,walk/bicycle,,often,0.9036144578313253,rarely,0.0011001100110011,extra large,7,15,0.48,3,No,2045,18,1.3836144578313254,0.3333333333333333,0.3344334433443344,4,28,0,1,1,1,1,0,1,1,1
normal,male,vegan,daily,wood,walk/bicycle,,never,0.8795180722891566,very frequently,0.005200520052005201,extra large,6,12,0.3,1,Yes,2563,13,1.1795180722891565,1.0,1.005200520052005,4,24,1,1,0,1,0,0,1,1,0
obese,male,vegan,twice a day,electricity,public,,often,0.5060240963855421,very frequently,0.08330833083308331,small,7,1,0.88,6,Sometimes,3094,7,1.3860240963855421,1.0,1.0833083308330833,1,7,1,1,0,0,0,1,0,0,1
normal,female,omnivore,less frequently,coal,public,,never,0.020080321285140562,frequently,0.045204520452045205,medium,4,5,0.26,6,Sometimes,1499,11,0.2800803212851406,0.6666666666666666,0.7118711871187118,2,8,0,1,0,1,1,0,1,1,0
normal,female,vegan,twice a day,wood,public,,often,0.4337349397590361,rarely,0.05900590059005901,extra large,1,16,0.6,1,Yes,1171,17,1.033734939759036,0.3333333333333333,0.3923392339233923,4,4,1,0,0,1,0,1,1,1,0
obese,male,pescatarian,less frequently,coal,public,,never,0.42971887550200805,never,0.18401840184018403,medium,2,19,0.3,24,Sometimes,1814,43,0.7297188755020081,0.0,0.18401840184018403,2,4,1,0,0,0,0,0,1,1,1
underweight,female,vegetarian,daily,coal,private,lpg,often,0.9879518072289156,frequently,0.10601060106010601,medium,1,6,0.9400000000000001,10,No,2376,16,1.9279518072289157,0.6666666666666666,0.7726772677267726,2,2,0,0,0,0,0,0,0,0,1
normal,male,vegan,daily,natural gas,private,hybrid,often,0.2329317269076305,never,0.5074507450745075,small,1,11,0.38,7,Yes,1818,18,0.6129317269076305,0.0,0.5074507450745075,1,1,1,1,0,0,0,1,0,0,1
obese,male,omnivore,more frequently,natural gas,public,,never,0.5060240963855421,rarely,0.11341134113411341,extra large,3,7,0.0,10,No,1559,17,0.5060240963855421,0.3333333333333333,0.4467446744674467,4,12,1,1,0,1,0,1,0,0,1
overweight,male,omnivore,more frequently,coal,private,electric,sometimes,0.040160642570281124,frequently,0.15181518151815182,extra large,2,20,0.56,14,Sometimes,2458,34,0.6001606425702812,0.6666666666666666,0.8184818481848184,4,8,0,1,1,0,1,0,1,1,1
overweight,male,omnivore,twice a day,wood,public,,sometimes,0.35341365461847385,very frequently,0.18011801180118012,small,5,3,0.18,11,Yes,2646,14,0.5334136546184738,1.0,1.18011801180118,1,5,0,1,0,1,0,1,1,1,0
normal,female,vegetarian,daily,wood,public,,sometimes,0.610441767068273,rarely,0.19031903190319033,large,4,9,0.28,22,Yes,1447,31,0.890441767068273,0.3333333333333333,0.5236523652365237,3,12,1,0,0,0,0,0,0,0,0
underweight,male,pescatarian,less frequently,natural gas,public,,sometimes,0.040160642570281124,never,0.07700770077007701,medium,4,8,0.58,2,Yes,971,10,0.620160642570281,0.0,0.07700770077007701,2,8,1,0,1,1,1,0,0,0,1
underweight,female,omnivore,less frequently,coal,walk/bicycle,,never,0.5421686746987951,frequently,0.0,small,4,4,0.22,0,Yes,1346,4,0.7621686746987951,0.6666666666666666,0.6666666666666666,1,4,0,0,1,0,0,0,0,0,0
overweight,female,omnivore,twice a day,natural gas,walk/bicycle,,never,0.6224899598393574,rarely,0.001000100010001,medium,1,12,1.0,2,Sometimes,1514,14,1.6224899598393574,0.3333333333333333,0.3343334333433343,2,2,0,0,1,1,1,0,0,0,0
normal,male,omnivore,twice a day,wood,private,hybrid,sometimes,0.6506024096385542,rarely,0.28012801280128014,large,7,21,0.6,13,Sometimes,2738,34,1.2506024096385542,0.3333333333333333,0.6134613461346134,3,21,1,1,0,0,0,0,1,1,1
overweight,male,pescatarian,less frequently,wood,private,diesel,often,0.07630522088353411,frequently,0.8272827282728273,large,4,17,0.78,21,Sometimes,4981,38,0.8563052208835341,0.6666666666666666,1.493949394939494,3,12,1,1,0,0,0,1,1,1,1
normal,male,pescatarian,daily,wood,walk/bicycle,,often,0.12449799196787151,very frequently,0.008500850085008501,large,7,17,0.4,8,No,2871,25,0.5244979919678715,1.0,1.0085008500850086,3,21,0,1,1,1,1,1,1,1,0
normal,male,omnivore,twice a day,coal,public,,sometimes,0.2369477911646586,frequently,0.0785078507850785,extra large,7,11,0.6,1,No,3062,12,0.8369477911646586,0.6666666666666666,0.7451745174517451,4,28,1,0,0,0,0,1,0,0,0
normal,female,pescatarian,twice a day,natural gas,private,electric,often,0.9799196787148593,never,0.9740974097409741,large,2,1,0.44,4,No,1041,5,1.4199196787148594,0.0,0.9740974097409741,3,6,0,0,1,1,0,1,0,0,0
overweight,female,vegan,less frequently,natural gas,public,,sometimes,0.6706827309236948,frequently,0.043404340434043405,medium,3,22,0.2,16,Sometimes,1614,38,0.8706827309236949,0.6666666666666666,0.71007100710071,2,6,1,1,0,1,0,1,1,1,1
overweight,female,vegetarian,more frequently,natural gas,walk/bicycle,,never,0.7911646586345381,never,0.0031003100310031005,small,7,19,0.54,23,No,1243,42,1.3311646586345383,0.0,0.0031003100310031005,1,7,1,0,1,1,0,1,1,1,1
normal,female,pescatarian,more frequently,coal,public,,often,0.10843373493975902,never,0.1262126212621262,large,4,23,0.02,3,No,998,26,0.12843373493975901,0.0,0.1262126212621262,3,12,1,1,1,1,0,1,1,1,0
obese,male,vegetarian,daily,natural gas,walk/bicycle,,often,0.6345381526104418,very frequently,0.008200820082008202,small,3,10,0.66,18,No,3383,28,1.2945381526104418,1.0,1.0082008200820083,1,3,0,1,1,1,1,1,1,1,1
overweight,female,vegetarian,less frequently,natural gas,public,,sometimes,0.6024096385542168,rarely,0.032403240324032405,extra large,3,8,0.38,8,No,1553,16,0.9824096385542168,0.3333333333333333,0.3657365736573657,4,12,0,0,0,1,1,0,0,0,1
normal,male,pescatarian,twice a day,electricity,walk/bicycle,,sometimes,0.19277108433734938,rarely,0.0079007900790079,small,2,18,0.44,23,No,1255,41,0.6327710843373494,0.3333333333333333,0.3412341234123412,1,2,1,0,0,0,0,1,1,1,0
